product_id,title,description,category,subcategory,brand,image_url,tags,url,platform,price,price_promo,price_old,discount_pct,currency,rating,review_count,category_rank,availability,stock_quantity,delivery_days,variant_count,colors,sizes,shop_name,shop_country,shop_product_count,vendor,related_products,published_at,scraped_at,customer_reviews,_source_file,traffic,price_norm,rating_norm,review_count_norm,stock_quantity_norm,prix_par_rating,engagement,disponible,log_reviews,composite_score
6546138726524,City Darling Poplin Skirt Set - HeatherGrey,"<ul>
<li>Available In Heather Grey.</li>
<li>2 Piece Ensemble</li>
<li>Long Sleeve Collard Top And Mini Skirt Set</li>
<li>Button Up</li>
<li>Stretch</li>
<li>12"" Length</li>
<li>Elastic Waistband</li>
<li>Short Lining</li>
<li>Self: 90% Viscose 10% Spandex</li>
<li>Contrast: 70% Cotton 25% Nylon 5% Spandex</li>
<li>Imported</li>
</ul>",Matching Sets,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_33_C6412_HeatherGrey_KJ_MR_14-59-03_21793_PXF.jpg?v=1778880473,,,shopify,49.99,49.99,,,,4.1,27,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:44:14-07:00,2026-05-16T16:06:29.308420,,aggregated_20260516_160820.csv,891,0.1578628389154705,0.6086956521739129,0.0013692377909630305,0.0,12.19268292682927,110.69999999999999,0,3.332204510175204,0.21231646442375993
6546127683708,Loosen My Buttons Wide Leg Jeans - White,"<ul>
<li>Available In White.</li>
<li>Wide Leg Jean</li>
<li>5 Pocket</li>
<li>Button Details</li>
<li>11"" Rise</li>
<li>33"" Inseam</li>
<li>Low Stretch</li>
<li>99% Cotton 1% Spandex</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_32_B326JN3808_White_KJ_MR_14-55-52_33611_PXF.jpg?v=1778880430,,,shopify,44.99,44.99,,,,4.1,27,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:44:14-07:00,2026-05-16T16:06:29.308705,,aggregated_20260516_160820.csv,324,0.14191387559808613,0.6086956521739129,0.0013692377909630305,0.0,10.973170731707318,110.69999999999999,0,3.332204510175204,0.2155062570872368
6546081251452,Take It Back Fray Hem Wide Leg Jeans - Medium Wash,"<ul>
<li>Available In Medium Wash.</li>
<li>Wide Leg Jean</li>
<li>Faux Trouser Pockets</li>
<li>Functional Back Pockets</li>
<li>Fray Hem</li>
<li>9.5"" Rise</li>
<li>36"" Inseam</li>
<li>Medium Stretch</li>
<li>Disclaimer: To Keep The Aesthetic Of This Garment, Please Follow The Care Instructions Carefully.</li>
<li>Self: 68% Cotton 30% Polyester 2% Spandex</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_14_25GM220_MediumWash_KJ_MR_12-06-47_21085_PXF.jpg?v=1778877783,,,shopify,44.99,44.99,,,,4.4,78,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:44:14-07:00,2026-05-16T16:06:29.308911,,aggregated_20260516_160820.csv,2418,0.14191387559808613,0.7391304347826089,0.003955575840559866,0.0,10.225,343.20000000000005,0,4.3694478524670215,0.26845607154559425
6546020434044,Capistrano Crossover Linen Blend Jeans - Dark Wash,"<ul>
<li>Available In Dark Wash.</li>
<li>Straight Leg Jean</li>
<li>5 Pocket</li>
<li>Linen Blend Denim</li>
<li>Crossover Waistband</li>
<li>12"" Rise</li>
<li>33"" Inseam</li>
<li>Non-Stretch</li>
<li>Disclaimer: Due To The Specialized Wash Process, Each Garment Is Unique.</li>
<li>83% Cotton 17% Linen</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_17_B325JN3918_DarkWash_KJ_MR_12-24-55_21245_PXF.jpg?v=1778878039,,,shopify,39.99,39.99,,,,3.3,3,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:43:12-07:00,2026-05-16T16:06:29.309225,,aggregated_20260516_160820.csv,186,0.12596491228070178,0.26086956521739135,0.00015213753232922562,0.0,12.118181818181819,9.899999999999999,0,1.3862943611198906,0.07920048489051494
6546125553788,Connie Denim Short Sleeve Button Up Shirt - Denim,"<ul>
<li>Available In Denim.</li>
<li>Denim Shirt</li>
<li>Collar</li>
<li>Short Sleeve</li>
<li>Button Up</li>
<li>Pockets</li>
<li>Self: 75% Cotton 25% Polyester </li>
<li>Lining: 80% Polyester 20% Cotton </li>
<li>Imported</li>
</ul>",Woven Tops,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_5_hf26a599_Denim_KJ_MR_11-04-11_20630_PXF.jpg?v=1778877191,,,shopify,29.99,29.99,,,,3.4,4,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:43:11-07:00,2026-05-16T16:06:29.309533,,aggregated_20260516_160820.csv,44,0.09406698564593301,0.30434782608695654,0.00020285004310563416,0.0,8.820588235294117,13.6,0,1.6094379124341003,0.10298658831852772
6546048745596,Ivy Tie Waist Balloon Leg Button Seam Pant - Medium Wash,"<ul>
<li>Available In Medium Wash.</li>
<li>High Rise</li>
<li>26"" Inseam</li>
<li>Balloon Leg</li>
<li>Elasticated Drawstring Waistband</li>
<li>Non Stretch</li>
<li>Twill Fabric</li>
<li>Side Pockets </li>
<li>Cuffed Leg Opening</li>
<li>Button-Up Seam</li>
<li>Button Detail </li>
<li>Disclaimer: Due To The Specialized Wash Process, Each Garment Is Unique</li>
<li>Self: 65% Cotton 35% Polyester</li>
<li>Imported</li>
</ul>",Pants,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_19_AP9453_MediumWash_KJ_MR_13-36-50_21311_PXF.jpg?v=1778878113,,,shopify,74.99,74.99,,,,4.0,23,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:43:11-07:00,2026-05-16T16:06:29.309762,,aggregated_20260516_160820.csv,2231,0.23760765550239235,0.5652173913043479,0.0011663877478573963,0.0,18.7475,92.0,0,3.1780538303479458,0.1789153417456179
6546038816892,Blair Barrel Leg Pleated Pant - Medium Wash,"<ul>
<li>Available In Medium Wash.</li>
<li>Mid Rise</li>
<li>32"" Inseam</li>
<li>Barrel Leg</li>
<li>Flat Front/Elastic Back Waistband</li>
<li>Button &amp; Zipper Fly Waistband</li>
<li>Non Stretch</li>
<li>Twill Fabric</li>
<li>Side Pockets</li>
<li>Pleated</li>
<li>Self: 75% Cotton 25% Polyester</li>
<li>Imported</li>
</ul>",Pants,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_7_AP9798_MediumWash_KJ_MR_11-15-37_20720_PXF.jpg?v=1778877302,,,shopify,69.99,69.99,,,,3.8,11,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:43:11-07:00,2026-05-16T16:06:29.310110,,aggregated_20260516_160820.csv,429,0.22165869218500797,0.4782608695652173,0.0005578376185404939,0.0,18.41842105263158,41.8,0,2.4849066497880004,0.1471399606746475
6546020237436,Summer Abroad Linen Blend Denim Overalls - Light Wash,"<ul>
<li>Available In Light Wash.</li>
<li>Denim Overalls</li>
<li>Wide Leg</li>
<li>Pockets</li>
<li>Linen Blend Denim</li>
<li>Adjustable Straps</li>
<li>Button Closure</li>
<li>12"" Rise</li>
<li>32"" Inseam</li>
<li>Low Stretch</li>
<li>Disclaimer: Due To The Specialized Wash Process, Each Garment Is Unique.</li>
<li>63% Cotton 18% Polyester 11% Modal 7% Linen 1% Spandex</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_20_B325JN3922_LightWash_KJ_MR_13-46-09_21368_PXF.jpg?v=1778878140,,,shopify,49.99,49.99,,,,4.5,87,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.310402,,aggregated_20260516_160820.csv,4089,0.1578628389154705,0.7826086956521741,0.004411988437547543,0.0,11.10888888888889,391.5,0,4.477336814478207,0.2827945070090398
6545954242684,Pieces Of Me Rip And Repair Wide Leg Jeans - Light Wash,"<ul>
<li>Available In Light Wash.</li>
<li>Wide Leg Jean</li>
<li>5 Pocket</li>
<li>Front Zipper And Button Closure</li>
<li>Two Tone</li>
<li>Rip And Repair</li>
<li>11.25"" Rise</li>
<li>33"" Inseam</li>
<li>Non-Stretch</li>
<li>Disclaimer: Due To The Specialized Wash &amp; Distressing Process, Each Garment Is Unique.</li>
<li>Self: 100% Cotton  Contrast: 95% Cotton 5% Polyester</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_2_B325JN3846_LightWash_KJ_MR_10-47-52_20516_PXF.jpg?v=1778876837,,,shopify,44.99,44.99,,,,3.8,13,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.310733,,aggregated_20260516_160820.csv,143,0.14191387559808613,0.4782608695652173,0.000659262640093311,0.0,11.839473684210528,49.4,0,2.6390573296152584,0.16311935149849768
6545954177148,The Last Stop Ripped Baggy Jeans - Light Wash,"<ul>
<li>Available In Light Wash.</li>
<li>Wide Leg Jean</li>
<li>5 Pocket</li>
<li>Front Zipper And Button Closure</li>
<li>12.5"" Rise</li>
<li>Ripped</li>
<li>Dropped Waist</li>
<li>31"" Inseam</li>
<li>Disclaimer: Due To The Specialized Wash &amp; Distressing Process, Each Garment Is Unique.</li>
<li>Non-Stretch</li>
<li>87% Cotton 7% Rayon 6% Polyester </li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_4_B325JN3844_LightWash_KJ_MR_10-58-05_20581_PXF.jpg?v=1778877093,,,shopify,44.99,44.99,,,,3.6,6,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.311279,,aggregated_20260516_160820.csv,438,0.14191387559808613,0.39130434782608714,0.00030427506465845124,0.0,12.497222222222222,21.6,0,1.9459101490553132,0.12823024653021517
6545953980540,Barcelona Ripped Jeans - Medium Wash,"<ul>
<li>Available In Medium Wash.</li>
<li>Barrel Jean</li>
<li>5 Pocket</li>
<li>Ripped</li>
<li>12"" Rise</li>
<li>31"" Inseam</li>
<li>Non-Stretch</li>
<li>Disclaimer: Due To The Specialized Distressing &amp; Wash Process, Each Garment Is Unique.</li>
<li>100% Cotton</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_1_B325JN4434_MediumWash_KJ_MR_10-38-03_20463_PXF.jpg?v=1778876352,,,shopify,44.99,44.99,,,,5.0,491,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.311833,,aggregated_20260516_160820.csv,33879,0.14191387559808613,1.0000000000000002,0.024899842791216594,0.0,8.998000000000001,2455.0,0,6.198478716492308,0.37908717771774786
6545953423484,Downtown Vibe Non Stretch Jeans - Dark Denim,"<ul>
<li>Available In Dark Denim.</li>
<li>Barrel Jean</li>
<li>5 Pocket</li>
<li>Seam Detail</li>
<li>12"" Rise</li>
<li>29"" Inseam</li>
<li>Non-Stretch</li>
<li>Disclaimer: Due To The Specialized Wash, Each Garment Is Unique.</li>
<li>Self: 100% Cotton</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_8_V326JN4403_DarkDenim_KJ_MR_11-20-59_20777_PXF.jpg?v=1778877346,,,shopify,39.99,39.99,,,,4.2,38,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.312202,,aggregated_20260516_160820.csv,1140,0.12596491228070178,0.6521739130434785,0.0019270754095035245,0.0,9.521428571428572,159.6,0,3.6635616461296463,0.23625470538410212
6545933009020,Camilla Classic Fit Crew Neck Tee - Light Blue,"<ul>
<li>Available In Light Blue And Plum.</li>
<li>Crew Neck</li>
<li>Short Sleeve</li>
<li>Stretch</li>
<li>Self: 95% Cotton 5% Spandex</li>
<li>Imported</li>
</ul>",Basic Tops & Bodysuits,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_38_TY7753_LightBlue_KJ_MR_15-23-24_21932_PXF.jpg?v=1778880842,,,shopify,8.0,16.99,,,,4.3,60,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.312461,,aggregated_20260516_160820.csv,2520,0.023923444976076555,0.6956521739130435,0.0030427506465845124,0.0,1.8604651162790697,258.0,0,4.110873864173311,0.2743890057639774
6545907908732,Lovechild Crotchet Applique Flare Jeans - Dark Wash,"<ul>
<li>Available In Dark Wash.</li>
<li>Flare Jean</li>
<li>5 Pocket</li>
<li>Crotchet Applique</li>
<li>Tinted</li>
<li>9"" Rise</li>
<li>35"" Inseam</li>
<li>Low Stretch</li>
<li>Disclaimer: Due To The Specialized Wash, Each Garment Is Unique.</li>
<li>Self: 98% Cotton 2% Spandex </li>
<li>Contrast: 95% Cotton 5% Nylon </li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_11_RH122656A_DarkWash_KJ_MR_11-43-31_20949_PXF.jpg?v=1778877559,,,shopify,49.99,49.99,,,,3.6,6,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.312646,,aggregated_20260516_160820.csv,510,0.1578628389154705,0.39130434782608714,0.00030427506465845124,0.0,13.886111111111111,21.6,0,1.9459101490553132,0.1250404538667383
6545887133820,A Disconnect Low Rise Wrap Flare Jeans - Vintage Wash,"<ul>
<li>Available In Vintage Wash.</li>
<li>Flare Jean</li>
<li>5 Pocket</li>
<li>Removeable Tie Panel</li>
<li>Spray Detail</li>
<li>8.5” Low Rise</li>
<li>35.5” Inseam</li>
<li>Low Stretch</li>
<li>Disclaimer: Due To The Specialized Wash, Each Garment Is Unique.</li>
<li>75% Cotton 20% Polyester 3% Viscose 2% Spandex</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_35_FN11558_VintageWash_KJ_MR_15-09-59_21852_PXF.jpg?v=1778880616,,,shopify,49.99,49.99,,,,4.0,24,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:42:13-07:00,2026-05-16T16:06:29.312968,,aggregated_20260516_160820.csv,1608,0.1578628389154705,0.5652173913043479,0.001217100258633805,0.0,12.4975,96.0,0,3.2188758248682006,0.1948795188162352
6545886871676,Home Body Crotchet Applique Straight Leg Jeans - Dark Wash,"<ul>
<li>Available In Dark Wash.</li>
<li>Straight Leg Jean</li>
<li>5 Pocket</li>
<li>Crotchet Applique</li>
<li>10.75"" Rise</li>
<li>29.5"" Inseam</li>
<li>Non-Stretch</li>
<li>Disclaimer: Due To The Specialized Wash, Each Garment Is Unique.</li>
<li>Self: 100% Cotton</li>
<li>Contrast: 95% Cotton 5% Nylon </li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_12_RH122654_DarkWash_KJ_MR_11-52-00_20991_PXF.jpg?v=1778877696,,,shopify,39.99,39.99,,,,4.4,64,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:41:15-07:00,2026-05-16T16:06:29.313298,,aggregated_20260516_160820.csv,1984,0.12596491228070178,0.7391304347826089,0.0032456006896901465,0.0,9.088636363636363,281.6,0,4.174387269895637,0.2714328716638102
6545877270652,In My Denim Era Shirt - Medium Wash,"<ul>
<li>Available In Medium Wash.</li>
<li>Denim Shirt</li>
<li>Button Up</li>
<li>Cinched Waist</li>
<li>Non Stretch</li>
<li>Disclaimer: Due To The Specialized Wash, Each Garment Is Unique.</li>
<li>Self: 75% Cotton 24% Polyester 1% Spandex </li>
<li>Imported</li>
</ul>",Woven Tops,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_18_GW25K5398_MediumWash_KJ_MR_13-34-46_21293_PXF.jpg?v=1778878084,,,shopify,34.99,34.99,,,,3.7,9,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:41:15-07:00,2026-05-16T16:06:29.313625,,aggregated_20260516_160820.csv,882,0.11001594896331739,0.43478260869565233,0.00045641259698767686,0.0,9.456756756756757,33.300000000000004,0,2.302585092994046,0.15204677746469378
6545843290236,Over The Rainbow Floral Jacquard Straight Leg Jeans - Multi Color,"<ul>
<li>Available In Multi Color.</li>
<li>Straight Leg Jean</li>
<li>5 Pocket</li>
<li>Jacquard Pattern</li>
<li>Distressed</li>
<li>11"" Rise</li>
<li>33"" Inseam</li>
<li>Non-Stretch</li>
<li>Disclaimer: Print Placement May Vary.</li>
<li>Disclaimer: Due To The Specialized Wash &amp; Jacquard Process, Each Garment Is Unique.</li>
<li>70% Cotton 30% Polyester</li>
<li>Imported</li>
</ul>",Jeans,,,https://cdn.shopify.com/s/files/1/0293/9277/files/05-12-26_S6_16_V325JN3686_MultiColor_KJ_MR_12-19-51_21192_PXF.jpg?v=1778878011,,,shopify,39.99,39.99,,,,4.5,95,,unknown,0.0,,,,,Fashion Nova,US,,Fashion Nova,,2026-05-15T14:41:15-07:00,2026-05-16T16:06:29.313899,,aggregated_20260516_160820.csv,5510,0.12596491228070178,0.7826086956521741,0.004817688523758811,0.0,8.886666666666667,427.5,0,4.564348191467836,0.2892958023618569
