product_id,title,description,category,subcategory,brand,image_url,tags,url,platform,price,price_promo,price_old,discount_pct,currency,rating,review_count,category_rank,availability,stock_quantity,delivery_days,variant_count,colors,sizes,shop_name,shop_country,shop_product_count,vendor,related_products,published_at,scraped_at,customer_reviews
wc_prod_31,WooCommerce Clothing Item 31,Un excellent produit de la catégorie Clothing. Qualité premium par EcoWear.,Clothing,,EcoWear,https://example.com/wc_image_31.jpg,,https://woocommerce-demo.com/product/31,woocommerce,109,109,,,,,,,in stock,60,,,,,,,,,,2026-05-16T16:39:57.142084,2026-05-16T16:39:57.142085,
wc_prod_32,WooCommerce Electronics Item 32,Un excellent produit de la catégorie Electronics. Qualité premium par TechStyle.,Electronics,,TechStyle,https://example.com/wc_image_32.jpg,,https://woocommerce-demo.com/product/32,woocommerce,27,27,,,,,,,in stock,24,,,,,,,,,,2026-05-16T16:39:57.142093,2026-05-16T16:39:57.142095,
wc_prod_33,WooCommerce Home Item 33,Un excellent produit de la catégorie Home. Qualité premium par WooBrand.,Home,,WooBrand,https://example.com/wc_image_33.jpg,,https://woocommerce-demo.com/product/33,woocommerce,14,14,,,,,,,in stock,41,,,,,,,,,,2026-05-16T16:39:57.142103,2026-05-16T16:39:57.142104,
wc_prod_34,WooCommerce Electronics Item 34,Un excellent produit de la catégorie Electronics. Qualité premium par TechStyle.,Electronics,,TechStyle,https://example.com/wc_image_34.jpg,,https://woocommerce-demo.com/product/34,woocommerce,149,149,,,,,,,in stock,84,,,,,,,,,,2026-05-16T16:39:57.142113,2026-05-16T16:39:57.142114,
wc_prod_35,WooCommerce Clothing Item 35,Un excellent produit de la catégorie Clothing. Qualité premium par EcoWear.,Clothing,,EcoWear,https://example.com/wc_image_35.jpg,,https://woocommerce-demo.com/product/35,woocommerce,108,108,,,,,,,in stock,2,,,,,,,,,,2026-05-16T16:39:57.142122,2026-05-16T16:39:57.142124,
wc_prod_36,WooCommerce Electronics Item 36,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_36.jpg,,https://woocommerce-demo.com/product/36,woocommerce,58,58,,,,,,,in stock,85,,,,,,,,,,2026-05-16T16:39:57.142131,2026-05-16T16:39:57.142133,
wc_prod_37,WooCommerce Home Item 37,Un excellent produit de la catégorie Home. Qualité premium par EcoWear.,Home,,EcoWear,https://example.com/wc_image_37.jpg,,https://woocommerce-demo.com/product/37,woocommerce,96,96,,,,,,,in stock,78,,,,,,,,,,2026-05-16T16:39:57.142148,2026-05-16T16:39:57.142150,
wc_prod_38,WooCommerce Accessories Item 38,Un excellent produit de la catégorie Accessories. Qualité premium par HomeLiving.,Accessories,,HomeLiving,https://example.com/wc_image_38.jpg,,https://woocommerce-demo.com/product/38,woocommerce,34,34,,,,,,,out of stock,53,,,,,,,,,,2026-05-16T16:39:57.142159,2026-05-16T16:39:57.142161,
wc_prod_39,WooCommerce Clothing Item 39,Un excellent produit de la catégorie Clothing. Qualité premium par TechStyle.,Clothing,,TechStyle,https://example.com/wc_image_39.jpg,,https://woocommerce-demo.com/product/39,woocommerce,83,66,,,,,,,in stock,48,,,,,,,,,,2026-05-16T16:39:57.142169,2026-05-16T16:39:57.142171,
wc_prod_40,WooCommerce Electronics Item 40,Un excellent produit de la catégorie Electronics. Qualité premium par HomeLiving.,Electronics,,HomeLiving,https://example.com/wc_image_40.jpg,,https://woocommerce-demo.com/product/40,woocommerce,121,121,,,,,,,in stock,47,,,,,,,,,,2026-05-16T16:39:57.142180,2026-05-16T16:39:57.142182,
wc_prod_41,WooCommerce Home Item 41,Un excellent produit de la catégorie Home. Qualité premium par HomeLiving.,Home,,HomeLiving,https://example.com/wc_image_41.jpg,,https://woocommerce-demo.com/product/41,woocommerce,92,92,,,,,,,out of stock,45,,,,,,,,,,2026-05-16T16:39:57.142190,2026-05-16T16:39:57.142192,
wc_prod_42,WooCommerce Clothing Item 42,Un excellent produit de la catégorie Clothing. Qualité premium par TechStyle.,Clothing,,TechStyle,https://example.com/wc_image_42.jpg,,https://woocommerce-demo.com/product/42,woocommerce,46,36,,,,,,,in stock,71,,,,,,,,,,2026-05-16T16:39:57.142200,2026-05-16T16:39:57.142202,
wc_prod_43,WooCommerce Clothing Item 43,Un excellent produit de la catégorie Clothing. Qualité premium par EcoWear.,Clothing,,EcoWear,https://example.com/wc_image_43.jpg,,https://woocommerce-demo.com/product/43,woocommerce,66,52,,,,,,,in stock,47,,,,,,,,,,2026-05-16T16:39:57.142210,2026-05-16T16:39:57.142211,
wc_prod_44,WooCommerce Home Item 44,Un excellent produit de la catégorie Home. Qualité premium par WooBrand.,Home,,WooBrand,https://example.com/wc_image_44.jpg,,https://woocommerce-demo.com/product/44,woocommerce,29,29,,,,,,,in stock,40,,,,,,,,,,2026-05-16T16:39:57.142219,2026-05-16T16:39:57.142221,
wc_prod_45,WooCommerce Electronics Item 45,Un excellent produit de la catégorie Electronics. Qualité premium par HomeLiving.,Electronics,,HomeLiving,https://example.com/wc_image_45.jpg,,https://woocommerce-demo.com/product/45,woocommerce,132,105,,,,,,,in stock,82,,,,,,,,,,2026-05-16T16:39:57.142229,2026-05-16T16:39:57.142230,
wc_prod_46,WooCommerce Electronics Item 46,Un excellent produit de la catégorie Electronics. Qualité premium par TechStyle.,Electronics,,TechStyle,https://example.com/wc_image_46.jpg,,https://woocommerce-demo.com/product/46,woocommerce,74,59,,,,,,,in stock,73,,,,,,,,,,2026-05-16T16:39:57.142238,2026-05-16T16:39:57.142240,
wc_prod_47,WooCommerce Electronics Item 47,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_47.jpg,,https://woocommerce-demo.com/product/47,woocommerce,80,80,,,,,,,in stock,93,,,,,,,,,,2026-05-16T16:39:57.142248,2026-05-16T16:39:57.142255,
wc_prod_48,WooCommerce Clothing Item 48,Un excellent produit de la catégorie Clothing. Qualité premium par WooBrand.,Clothing,,WooBrand,https://example.com/wc_image_48.jpg,,https://woocommerce-demo.com/product/48,woocommerce,73,58,,,,,,,in stock,94,,,,,,,,,,2026-05-16T16:39:57.142266,2026-05-16T16:39:57.142268,
wc_prod_49,WooCommerce Electronics Item 49,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_49.jpg,,https://woocommerce-demo.com/product/49,woocommerce,146,116,,,,,,,in stock,58,,,,,,,,,,2026-05-16T16:39:57.142276,2026-05-16T16:39:57.142277,
wc_prod_50,WooCommerce Electronics Item 50,Un excellent produit de la catégorie Electronics. Qualité premium par HomeLiving.,Electronics,,HomeLiving,https://example.com/wc_image_50.jpg,,https://woocommerce-demo.com/product/50,woocommerce,35,35,,,,,,,in stock,100,,,,,,,,,,2026-05-16T16:39:57.142291,2026-05-16T16:39:57.142294,
wc_prod_51,WooCommerce Electronics Item 51,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_51.jpg,,https://woocommerce-demo.com/product/51,woocommerce,134,134,,,,,,,out of stock,16,,,,,,,,,,2026-05-16T16:39:57.142303,2026-05-16T16:39:57.142304,
wc_prod_52,WooCommerce Home Item 52,Un excellent produit de la catégorie Home. Qualité premium par TechStyle.,Home,,TechStyle,https://example.com/wc_image_52.jpg,,https://woocommerce-demo.com/product/52,woocommerce,136,108,,,,,,,in stock,9,,,,,,,,,,2026-05-16T16:39:57.142312,2026-05-16T16:39:57.142314,
wc_prod_53,WooCommerce Accessories Item 53,Un excellent produit de la catégorie Accessories. Qualité premium par TechStyle.,Accessories,,TechStyle,https://example.com/wc_image_53.jpg,,https://woocommerce-demo.com/product/53,woocommerce,75,60,,,,,,,in stock,37,,,,,,,,,,2026-05-16T16:39:57.142322,2026-05-16T16:39:57.142323,
wc_prod_54,WooCommerce Electronics Item 54,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_54.jpg,,https://woocommerce-demo.com/product/54,woocommerce,130,130,,,,,,,in stock,52,,,,,,,,,,2026-05-16T16:39:57.142332,2026-05-16T16:39:57.142333,
wc_prod_55,WooCommerce Electronics Item 55,Un excellent produit de la catégorie Electronics. Qualité premium par WooBrand.,Electronics,,WooBrand,https://example.com/wc_image_55.jpg,,https://woocommerce-demo.com/product/55,woocommerce,95,76,,,,,,,in stock,72,,,,,,,,,,2026-05-16T16:39:57.142341,2026-05-16T16:39:57.142343,
wc_prod_56,WooCommerce Clothing Item 56,Un excellent produit de la catégorie Clothing. Qualité premium par HomeLiving.,Clothing,,HomeLiving,https://example.com/wc_image_56.jpg,,https://woocommerce-demo.com/product/56,woocommerce,75,75,,,,,,,in stock,16,,,,,,,,,,2026-05-16T16:39:57.142350,2026-05-16T16:39:57.142352,
wc_prod_57,WooCommerce Clothing Item 57,Un excellent produit de la catégorie Clothing. Qualité premium par WooBrand.,Clothing,,WooBrand,https://example.com/wc_image_57.jpg,,https://woocommerce-demo.com/product/57,woocommerce,149,149,,,,,,,in stock,29,,,,,,,,,,2026-05-16T16:39:57.142360,2026-05-16T16:39:57.142362,
wc_prod_58,WooCommerce Electronics Item 58,Un excellent produit de la catégorie Electronics. Qualité premium par TechStyle.,Electronics,,TechStyle,https://example.com/wc_image_58.jpg,,https://woocommerce-demo.com/product/58,woocommerce,52,41,,,,,,,in stock,77,,,,,,,,,,2026-05-16T16:39:57.142370,2026-05-16T16:39:57.142372,
wc_prod_59,WooCommerce Accessories Item 59,Un excellent produit de la catégorie Accessories. Qualité premium par EcoWear.,Accessories,,EcoWear,https://example.com/wc_image_59.jpg,,https://woocommerce-demo.com/product/59,woocommerce,121,121,,,,,,,in stock,29,,,,,,,,,,2026-05-16T16:39:57.142382,2026-05-16T16:39:57.142383,
wc_prod_60,WooCommerce Electronics Item 60,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_60.jpg,,https://woocommerce-demo.com/product/60,woocommerce,94,75,,,,,,,in stock,61,,,,,,,,,,2026-05-16T16:39:57.142391,2026-05-16T16:39:57.142393,
wc_prod_61,WooCommerce Accessories Item 61,Un excellent produit de la catégorie Accessories. Qualité premium par TechStyle.,Accessories,,TechStyle,https://example.com/wc_image_61.jpg,,https://woocommerce-demo.com/product/61,woocommerce,105,105,,,,,,,in stock,43,,,,,,,,,,2026-05-16T16:39:57.142403,2026-05-16T16:39:57.142404,
wc_prod_62,WooCommerce Electronics Item 62,Un excellent produit de la catégorie Electronics. Qualité premium par WooBrand.,Electronics,,WooBrand,https://example.com/wc_image_62.jpg,,https://woocommerce-demo.com/product/62,woocommerce,27,21,,,,,,,in stock,73,,,,,,,,,,2026-05-16T16:39:57.142412,2026-05-16T16:39:57.142414,
wc_prod_63,WooCommerce Electronics Item 63,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_63.jpg,,https://woocommerce-demo.com/product/63,woocommerce,32,32,,,,,,,in stock,41,,,,,,,,,,2026-05-16T16:39:57.142422,2026-05-16T16:39:57.142423,
wc_prod_64,WooCommerce Accessories Item 64,Un excellent produit de la catégorie Accessories. Qualité premium par EcoWear.,Accessories,,EcoWear,https://example.com/wc_image_64.jpg,,https://woocommerce-demo.com/product/64,woocommerce,133,133,,,,,,,in stock,58,,,,,,,,,,2026-05-16T16:39:57.142432,2026-05-16T16:39:57.142433,
wc_prod_65,WooCommerce Home Item 65,Un excellent produit de la catégorie Home. Qualité premium par EcoWear.,Home,,EcoWear,https://example.com/wc_image_65.jpg,,https://woocommerce-demo.com/product/65,woocommerce,91,72,,,,,,,in stock,13,,,,,,,,,,2026-05-16T16:39:57.142442,2026-05-16T16:39:57.142443,
wc_prod_66,WooCommerce Clothing Item 66,Un excellent produit de la catégorie Clothing. Qualité premium par TechStyle.,Clothing,,TechStyle,https://example.com/wc_image_66.jpg,,https://woocommerce-demo.com/product/66,woocommerce,112,89,,,,,,,in stock,97,,,,,,,,,,2026-05-16T16:39:57.142466,2026-05-16T16:39:57.142468,
wc_prod_67,WooCommerce Home Item 67,Un excellent produit de la catégorie Home. Qualité premium par TechStyle.,Home,,TechStyle,https://example.com/wc_image_67.jpg,,https://woocommerce-demo.com/product/67,woocommerce,141,112,,,,,,,in stock,80,,,,,,,,,,2026-05-16T16:39:57.142478,2026-05-16T16:39:57.142479,
wc_prod_68,WooCommerce Accessories Item 68,Un excellent produit de la catégorie Accessories. Qualité premium par HomeLiving.,Accessories,,HomeLiving,https://example.com/wc_image_68.jpg,,https://woocommerce-demo.com/product/68,woocommerce,104,83,,,,,,,in stock,15,,,,,,,,,,2026-05-16T16:39:57.142487,2026-05-16T16:39:57.142489,
wc_prod_69,WooCommerce Home Item 69,Un excellent produit de la catégorie Home. Qualité premium par TechStyle.,Home,,TechStyle,https://example.com/wc_image_69.jpg,,https://woocommerce-demo.com/product/69,woocommerce,21,21,,,,,,,out of stock,55,,,,,,,,,,2026-05-16T16:39:57.142497,2026-05-16T16:39:57.142499,
wc_prod_70,WooCommerce Home Item 70,Un excellent produit de la catégorie Home. Qualité premium par TechStyle.,Home,,TechStyle,https://example.com/wc_image_70.jpg,,https://woocommerce-demo.com/product/70,woocommerce,135,135,,,,,,,in stock,12,,,,,,,,,,2026-05-16T16:39:57.142507,2026-05-16T16:39:57.142508,
wc_prod_71,WooCommerce Home Item 71,Un excellent produit de la catégorie Home. Qualité premium par WooBrand.,Home,,WooBrand,https://example.com/wc_image_71.jpg,,https://woocommerce-demo.com/product/71,woocommerce,102,102,,,,,,,out of stock,27,,,,,,,,,,2026-05-16T16:39:57.142516,2026-05-16T16:39:57.142518,
wc_prod_72,WooCommerce Electronics Item 72,Un excellent produit de la catégorie Electronics. Qualité premium par EcoWear.,Electronics,,EcoWear,https://example.com/wc_image_72.jpg,,https://woocommerce-demo.com/product/72,woocommerce,57,57,,,,,,,in stock,77,,,,,,,,,,2026-05-16T16:39:57.142526,2026-05-16T16:39:57.142528,
wc_prod_73,WooCommerce Accessories Item 73,Un excellent produit de la catégorie Accessories. Qualité premium par TechStyle.,Accessories,,TechStyle,https://example.com/wc_image_73.jpg,,https://woocommerce-demo.com/product/73,woocommerce,28,22,,,,,,,in stock,77,,,,,,,,,,2026-05-16T16:39:57.142536,2026-05-16T16:39:57.142538,
wc_prod_74,WooCommerce Electronics Item 74,Un excellent produit de la catégorie Electronics. Qualité premium par WooBrand.,Electronics,,WooBrand,https://example.com/wc_image_74.jpg,,https://woocommerce-demo.com/product/74,woocommerce,136,108,,,,,,,in stock,61,,,,,,,,,,2026-05-16T16:39:57.142546,2026-05-16T16:39:57.142548,
wc_prod_75,WooCommerce Electronics Item 75,Un excellent produit de la catégorie Electronics. Qualité premium par TechStyle.,Electronics,,TechStyle,https://example.com/wc_image_75.jpg,,https://woocommerce-demo.com/product/75,woocommerce,51,51,,,,,,,in stock,33,,,,,,,,,,2026-05-16T16:39:57.142556,2026-05-16T16:39:57.142558,
wc_prod_76,WooCommerce Accessories Item 76,Un excellent produit de la catégorie Accessories. Qualité premium par WooBrand.,Accessories,,WooBrand,https://example.com/wc_image_76.jpg,,https://woocommerce-demo.com/product/76,woocommerce,29,29,,,,,,,in stock,82,,,,,,,,,,2026-05-16T16:39:57.142566,2026-05-16T16:39:57.142567,
wc_prod_77,WooCommerce Accessories Item 77,Un excellent produit de la catégorie Accessories. Qualité premium par TechStyle.,Accessories,,TechStyle,https://example.com/wc_image_77.jpg,,https://woocommerce-demo.com/product/77,woocommerce,26,26,,,,,,,in stock,94,,,,,,,,,,2026-05-16T16:39:57.142575,2026-05-16T16:39:57.142577,
wc_prod_78,WooCommerce Clothing Item 78,Un excellent produit de la catégorie Clothing. Qualité premium par EcoWear.,Clothing,,EcoWear,https://example.com/wc_image_78.jpg,,https://woocommerce-demo.com/product/78,woocommerce,47,47,,,,,,,in stock,85,,,,,,,,,,2026-05-16T16:39:57.142586,2026-05-16T16:39:57.142588,
wc_prod_79,WooCommerce Clothing Item 79,Un excellent produit de la catégorie Clothing. Qualité premium par WooBrand.,Clothing,,WooBrand,https://example.com/wc_image_79.jpg,,https://woocommerce-demo.com/product/79,woocommerce,114,114,,,,,,,in stock,77,,,,,,,,,,2026-05-16T16:39:57.142603,2026-05-16T16:39:57.142605,
wc_prod_80,WooCommerce Clothing Item 80,Un excellent produit de la catégorie Clothing. Qualité premium par WooBrand.,Clothing,,WooBrand,https://example.com/wc_image_80.jpg,,https://woocommerce-demo.com/product/80,woocommerce,49,49,,,,,,,in stock,0,,,,,,,,,,2026-05-16T16:39:57.142614,2026-05-16T16:39:57.142616,
wc_prod_81,WooCommerce Accessories Item 81,Un excellent produit de la catégorie Accessories. Qualité premium par HomeLiving.,Accessories,,HomeLiving,https://example.com/wc_image_81.jpg,,https://woocommerce-demo.com/product/81,woocommerce,58,58,,,,,,,in stock,49,,,,,,,,,,2026-05-16T16:39:57.142624,2026-05-16T16:39:57.142625,
wc_prod_82,WooCommerce Electronics Item 82,Un excellent produit de la catégorie Electronics. Qualité premium par WooBrand.,Electronics,,WooBrand,https://example.com/wc_image_82.jpg,,https://woocommerce-demo.com/product/82,woocommerce,87,87,,,,,,,in stock,39,,,,,,,,,,2026-05-16T16:39:57.142635,2026-05-16T16:39:57.142637,
wc_prod_83,WooCommerce Accessories Item 83,Un excellent produit de la catégorie Accessories. Qualité premium par TechStyle.,Accessories,,TechStyle,https://example.com/wc_image_83.jpg,,https://woocommerce-demo.com/product/83,woocommerce,27,27,,,,,,,in stock,46,,,,,,,,,,2026-05-16T16:39:57.142645,2026-05-16T16:39:57.142646,
